,Molecule ChEMBL ID,Canomial_smiles,pChEMBL Value
1265,CHEMBL39092,O=C(O)c1ccc2ccc(/C=C/c3ccc(O)c(O)c3)nc2c1O,0.0
1266,CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.0
1267,CHEMBL2236590,CC[C@@H](CO)n1cc(CO)c(=O)c2cc(Cc3ccccc3F)c(OC)cc21,0.0
1268,CHEMBL2236592,Cc1cccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)c1C,0.0
1269,CHEMBL506,COc1cc(NC(C)CCCN)c2ncccc2c1,0.0
1270,CHEMBL2236604,C/C(CC1C=Cc2ccc(C(=O)O)c(O)c2N1)=C1/C=CC(=O)C(O)=C1,0.0
1271,CHEMBL2236591,O=C(/C=C(\O)C(=O)O)C1=CC(Cc2ccc(F)cc2)c2ccc(C(=O)/C=C(/O)C(=O)O)cc2C1=O,0.0
1272,CHEMBL1673089,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccccc2)c2ccccc12,5.63
1273,CHEMBL1682047,COc1cc(F)c(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)cc1OC,4.12
1274,CHEMBL1682055,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc3sccc3c2)c1O,4.96
1275,CHEMBL1682057,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cc3c(cc2Cl)OCO3)c1O,4.2
1276,CHEMBL2442195,CC(C)(C)c1nc(C(=O)[N-]Cc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)C1CC1.[Na+],5.3
1277,CHEMBL1685078,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Cl)c2)c1O,5.04
1278,CHEMBL1685079,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,4.92
1279,CHEMBL1682045,Cc1cc(C)cc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c1,4.23
1280,CHEMBL1685075,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2)c1O,4.6
1281,CHEMBL2442188,CCS(=O)(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,5.16
1282,CHEMBL1682054,COc1cccc2c(/C=C/C(=O)c3cc(Br)cc(C(=O)O)c3O)cccc12,4.26
1283,CHEMBL2442184,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,5.22
1284,CHEMBL2442196,CCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)[N-]Cc2ccc(F)cc2)c(O)c1=O.[Na+],5.4
1285,CHEMBL2442193,CC(C)(C)C(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,4.7
1286,CHEMBL2442279,O=C(O)C(=O)CC(=O)c1ccc2ccc3ccccc3c2c1F,4.2
1287,CHEMBL2442191,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccco1,5.52
1288,CHEMBL2442185,CCCC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,4.7
1289,CHEMBL1682069,Cc1cccc(C(=O)NCc2ccc(F)cc2)c1O,4.0
1290,CHEMBL1682060,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Br)c2)c1O,4.74
1291,CHEMBL1682041,O=C(O)c1cc(F)cc(C(=O)/C=C/c2cccc(Cl)c2Cl)c1O,4.52
1292,CHEMBL2442182,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1ccccc1,4.89
1293,CHEMBL2442183,CC(=O)NCCCn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,5.7
1294,CHEMBL1682051,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccsc2)c1O,4.75
1295,CHEMBL1682042,O=C(O)c1cc(F)cc(C(=O)/C=C/c2cc(Cl)ccc2Cl)c1O,4.54
1296,CHEMBL1682067,O=C(O)c1cc(F)cc(C(=O)CCc2cc(Cl)ccc2Cl)c1O,4.24
1297,CHEMBL1682068,O=C(O)c1cc(Br)cc(C(=O)NCc2ccc(F)cc2)c1O,4.82
1298,CHEMBL1682066,O=Cc1cc(Br)cc(C(=O)NCc2ccc(F)cc2)c1O,5.1
1299,CHEMBL1685084,COc1cccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c1OC,4.47
1300,CHEMBL2442284,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(Cl)cccc3c2c1,5.92
1301,CHEMBL218227,O=C(/C=C(\O)c1nc[nH]n1)c1ccc(Cc2ccc(F)cc2)o1,6.22
1302,CHEMBL1682034,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2cccc(Cl)c2Cl)c1O,4.03
1303,CHEMBL1682032,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,4.27
1304,CHEMBL1682058,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(OC(F)(F)F)c2)c1O,4.28
1305,CHEMBL1685081,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(I)cc2)c1O,4.46
1306,CHEMBL2442197,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCC[N-]S(=O)(=O)c1ccccc1.[Na+],4.7
1307,CHEMBL2442190,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)Cc1cccs1,4.7
1308,CHEMBL2442281,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3cc(Cl)ccc32)c1,5.85
1309,CHEMBL1682063,Cc1cc(C(=O)O)c(O)c(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1,4.3
1310,CHEMBL1682030,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cc(Cl)cc(Cl)c2Cl)c1O,4.88
1311,CHEMBL2442282,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3ccc(Cl)cc32)c1,5.89
1312,CHEMBL1682035,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2cc(Cl)ccc2Cl)c1O,4.6
1313,CHEMBL1682059,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)c1O,4.5
1314,CHEMBL1685076,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2Cl)c1O,4.85
1315,CHEMBL1682029,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1O,4.85
1316,CHEMBL2442286,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1ccccc12,5.52
1317,CHEMBL2442280,O=C(O)C(=O)CC(=O)c1ccc2ccc3cc(F)ccc3c2c1F,5.1
1318,CHEMBL1685082,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,5.16
1319,CHEMBL1682039,O=C(O)c1cc(F)cc(C(=O)/C=C/c2ccc(Cl)cc2)c1O,4.76
1320,CHEMBL1685080,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Br)cc2)c1O,5.3
1321,CHEMBL1682037,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O,4.52
1322,CHEMBL1682049,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Oc3ccc(Cl)cc3)c2)c1O,4.74
1323,CHEMBL1682033,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,4.0
1324,CHEMBL1682056,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2-c2ccco2)c1O,4.8
1325,CHEMBL1682050,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccc(Oc3ccc(Cl)cc3)cc2)c1O,4.79
1326,CHEMBL1682048,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2OCc2ccccc2)c1O,5.04
1327,CHEMBL1682065,O=C(/C=C/c1cc(Br)cc([N+](=O)[O-])c1O)c1c(Cl)ccc(Cl)c1Cl,4.68
1328,CHEMBL1682064,O=C(/C=C/c1cc(Br)cc([N+](=O)[O-])c1O)c1cc(Cl)cc(Cl)c1Cl,4.16
1329,CHEMBL1682046,COc1ccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c(Cl)c1OC,4.12
1330,CHEMBL2442283,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(Cl)cccc32)c1,5.4
1331,CHEMBL1682028,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2c(Cl)cccc2Cl)c1O,4.79
1332,CHEMBL1685077,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2ccccc2F)c1O,4.5
1333,CHEMBL2442285,COc1ccc2c(c1)cc(C(=O)CC(=O)C(=O)O)c1c(F)cccc12,5.22
1334,CHEMBL1685083,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(Cl)c2Cl)c1O,4.72
1335,CHEMBL1682038,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2ccc(Cl)c(Cl)c2)c1O,4.39
1336,CHEMBL1682062,N#Cc1cc(Br)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O,4.36
1337,CHEMBL2442278,O=C(O)C(=O)CC(=O)c1ccc2c(ccc3c(F)cccc32)c1,5.4
1338,CHEMBL1682026,COc1ccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)c(OC)c1OC,4.29
1339,CHEMBL2440140,O=C(O)C(=O)CC(=O)c1ccc2ccc3c(F)cccc3c2c1,5.52
1340,CHEMBL1682036,O=C(O)c1cc(Cl)cc(C(=O)/C=C/c2cc(Cl)cc(Cl)c2Cl)c1O,4.77
1341,CHEMBL1682061,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cccc(F)c2)c1O,4.23
1342,CHEMBL1682053,CCOc1ccc2ccccc2c1/C=C/C(=O)c1cc(Br)cc(C(=O)O)c1O,4.34
1343,CHEMBL1682027,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2cc(Cl)ccc2Cl)c1O,4.74
1344,CHEMBL1682040,O=C(O)c1cc(F)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O,4.62
1345,CHEMBL1682044,O=C(O)c1cc(F)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O,4.41
1346,CHEMBL2442198,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCC[N-]S(=O)(=O)C1CC1.[Na+],5.05
1347,CHEMBL2442187,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNS(=O)(=O)C1CC1,4.7
1348,CHEMBL1682052,COc1ccc(/C=C/C(=O)c2cc(Br)cc(C(=O)O)c2O)cc1OC1CCCC1,4.26
1349,CHEMBL2442189,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)c1cccs1,4.85
1350,CHEMBL1682070,O=C(NCc1ccc(F)cc1)c1cc(Br)ccc1O,4.0
1351,CHEMBL2442181,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNC(=O)C1CC1,5.52
1352,CHEMBL338628,Cc1cc(S(=O)(=O)NC2=NCCCN2)c(S)cc1Cl,0.0
1353,CHEMBL2442194,CC(=O)Nc1ccc(S(=O)(=O)NCCCn2c(C(C)(C)C)nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)cc1,5.1
1354,CHEMBL2297147,CC(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,6.85
1355,CHEMBL131784,Cc1cc(S(=O)(=O)Nc2nnc3c4scc(C)c4ncn23)c(S)cc1Cl,5.37
1356,CHEMBL2297149,NNS(=O)(=O)c1cccc(OCC(=O)O)c1,5.06
1357,CHEMBL341067,CC(=O)C1(/N=N/c2ccc(S(=O)(=O)Nc3nnc(C)s3)cc2)CCOC1=O,0.0
1358,CHEMBL341232,CCCCn1cnnc1NS(=O)(=O)c1cc(C(N)=O)c(Cl)cc1SCC(=O)O,0.0
1359,CHEMBL129147,Cc1cc2nc3nc(N)nc(NS(=O)(=O)c4cc(C)c(Cl)cc4S)n3c2cc1C,5.13
1360,CHEMBL2297148,O=C1NC(=S)SC1NS(=O)(=O)c1ccc(/N=N/c2ncccn2)cc1,4.85
1361,CHEMBL2297146,Cc1cc2c(cc1Cl)SC(C(=O)c1ccc(F)cc1)=NS2(=O)=O,4.38
1362,CHEMBL1682043,O=C(O)c1cc(F)cc(C(=O)/C=C/c2cc(Cl)cc(Cl)c2Cl)c1O,4.82
1363,CHEMBL1682031,O=C(O)c1cc(Br)cc(C(=O)/C=C/c2c(Cl)ccc(Cl)c2Cl)c1O,5.4
1364,CHEMBL2442186,CC(C)(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1CCCNS(=O)(=O)c1ccccc1,4.7
1365,CHEMBL2442192,Cn1cnc(S(=O)(=O)NCCCn2c(C(C)(C)C)nc(C(=O)NCc3ccc(F)cc3)c(O)c2=O)c1,4.92
1366,CHEMBL131063,CC(C)Cn1cnnc1NS(=O)(=O)c1cc(C(=O)Nc2ccc(Cl)cc2)c(Cl)cc1S,4.4
1367,CHEMBL2297144,O=S(=O)(/C=C/c1ccc(O)c(O)c1O)CS(=O)(=O)/C=C/c1ccc(O)c(O)c1O,6.05
1368,CHEMBL1928169,Cc1c(C(=O)/C=C(\O)c2ccc(O)c(O)c2)nnn1Cc1cccc(F)c1,4.5
1369,CHEMBL1928166,Cc1c(C(=O)/C=C(\O)c2ccc(O)c(O)c2)nnn1Cc1ccc(F)cc1,4.4
1370,CHEMBL1928170,Cc1c(C(=O)/C=C(\O)c2cc(O)c(O)c(O)c2)nnn1Cc1cccc(F)c1,6.11
1371,CHEMBL1928167,Cc1c(C(=O)/C=C(\O)c2cc(O)c(O)c(O)c2)nnn1Cc1ccc(F)cc1,5.58
1372,CHEMBL416364,O=C(O)C(=O)CC(=O)c1cccc(OCc2ccc(C(=O)c3ccccc3)cc2)c1,4.72
1373,CHEMBL280299,[N-]=[N+]=Nc1cccc(C(=O)CC(=O)C(=O)O)c1,5.28
1374,CHEMBL19574,O=C(O)C(=O)CC(=O)c1cccc(C(=O)c2ccccc2)c1,5.68
1375,CHEMBL19332,O=C(O)C(=O)CC(=O)c1ccccc1,4.6
1376,CHEMBL3310080,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCC2CC2)c1=O,8.1
1377,CHEMBL3309906,CCN(CC)C(=O)Cn1c(=O)c(C(=O)NC)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.36
1378,CHEMBL3310081,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCC(F)(F)F)c1=O,8.15
1379,CHEMBL3310087,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.4
1380,CHEMBL3310078,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC2CC2)c1=O,8.36
1381,CHEMBL3310414,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCOCC2)c1=O,8.12
1382,CHEMBL3310409,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC(C)C)c1=O,8.21
1383,CHEMBL3310077,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC(C)C)c1=O,8.11
1384,CHEMBL3310086,CN(C)C(=O)Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.24
1385,CHEMBL3310076,CCCNC(=O)Cn1c(=O)c(C(=O)NC)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.04
1386,CHEMBL3309905,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.03
1387,CHEMBL3309904,CNC(=O)Cn1c(=O)c(C(=O)NC)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.03
1388,CHEMBL3309903,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(N)=O)c1=O,8.12
1389,CHEMBL3310083,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCCN(C)C)c1=O,7.66
1390,CHEMBL3310098,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC2CCC2)c1=O,8.07
1391,CHEMBL3310095,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(N)=O)c1=O,8.11
1392,CHEMBL3310091,CN(C)C(=O)Cn1c(=O)c(C(=O)NC2(CO)CCCC2)c(O)c2ncc(Cc3ccc(F)cc3)cc21,7.64
1393,CHEMBL3310411,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCCN(C)C)c1=O,7.35
1394,CHEMBL3310089,C[C@@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.15
1395,CHEMBL3310093,C[C@H](O)CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.39
1396,CHEMBL3310085,CN(C)C(=O)Cn1c(=O)c(C(=O)NC2CC2)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.52
1397,CHEMBL3309268,CCNC(=O)Cn1c(=O)c(C(=O)NC)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.09
1398,CHEMBL3310090,CN(C)C(=O)Cn1c(=O)c(C(=O)NC(C)(C)CO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.19
1399,CHEMBL3309907,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCCC2)c1=O,7.89
1400,CHEMBL3310096,CNC(=O)Cn1c(=O)c(C(=O)NCCOC)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.05
1401,CHEMBL3310084,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NOC)c1=O,8.24
1402,CHEMBL3310097,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC2CC2)c1=O,8.14
1403,CHEMBL1256978,Cn1c(=O)c(C(=O)NCCO)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.09
1404,CHEMBL3310088,C[C@H](CO)NC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.07
1405,CHEMBL3310092,C[C@@H](O)CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O,8.04
1406,CHEMBL3310412,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCCC2)c1=O,7.38
1407,CHEMBL3310413,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCCCC2)c1=O,8.33
1408,CHEMBL3310082,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCCOC)c1=O,8.17
1409,CHEMBL3310079,CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NC(C)(C)C)c1=O,8.16
1410,CHEMBL145946,O=C(O)C(=O)CC(=O)c1ccn(Cc2ccccc2)c1,6.3
1411,CHEMBL143614,O=C(O)C(=O)CC(=O)c1csc(Cc2ccccc2)c1,6.8
1412,CHEMBL144118,O=C(O)C(=O)CC(=O)c1cccc(Cc2ccc(Cl)cc2)c1,6.3
1413,CHEMBL144727,O=C(O)C(=O)CC(=O)c1cccc(Cc2cccc(F)c2)c1,6.6
1414,CHEMBL342295,O=C(O)C(=O)CC(=O)c1cccn1Cc1ccccc1,6.66
1415,CHEMBL359212,O=C(O)C(=O)CC(=O)c1ccsc1Cc1ccccc1,6.75
1416,CHEMBL147209,O=C(O)C(=O)CC(=O)c1ccccc1Cc1ccccc1,5.25
1417,CHEMBL147317,COc1cc(Cc2ccccc2)cc(C(=O)CC(=O)C(=O)O)c1,6.85
1418,CHEMBL358506,O=C(O)C(=O)CC(=O)c1ccc(Cc2ccccc2)s1,6.3
1419,CHEMBL146777,COc1ccc(C(=O)CC(=O)C(=O)O)cc1Cc1ccccc1,6.82
1420,CHEMBL564267,CN1CCN(S(C)(=O)=O)CC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,7.7
1421,CHEMBL550202,Cc1nc(C)c(C(=O)N2CCCCC2(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)s1,7.7
1422,CHEMBL563757,CC(=O)N1CCCCC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.85
1423,CHEMBL549309,CN1CCCCC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,6.6
1424,CHEMBL227497,O=C(NCc1ccc(F)cc1)c1nc(C2CCCCN2)nc(O)c1O,6.89
1425,CHEMBL551942,CN1CCN(C(=O)c2cnccn2)C(C)(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)C1,7.0
1426,CHEMBL565220,CC1(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)CCCCN1,7.7
1427,CHEMBL562482,CN1CCCCC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,6.26
1428,CHEMBL549798,CN1CCC[C@@]1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.05
1429,CHEMBL550674,CC(=O)N1CCC[C@@]1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.7
1430,CHEMBL559494,CN1CCN(C(=O)c2cnccn2)C(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)C1,7.22
1431,CHEMBL559493,Cc1nc(C)c(C(=O)N2CCCCC2c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)s1,7.3
1432,CHEMBL554522,C[C@@]1(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)[nH]2)CCCN1,7.1
1433,CHEMBL559492,CC(=O)N1CCN(C)CC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.0
1434,CHEMBL563898,CC(=O)N1CCCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.7
1435,CHEMBL3310410,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)NCC(F)(F)F)c1=O,7.96
1436,CHEMBL560944,CC(=O)N1CCN(C)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.52
1437,CHEMBL549592,CC(=O)N1CCN(C)C(C)(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)C1,8.4
1438,CHEMBL564984,O=C(NCc1ccc(F)cc1)c1nc(C2CCCN2)[nH]c(=O)c1O,6.92
1439,CHEMBL563628,CC(=O)N1CCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,7.4
1440,CHEMBL562595,CN1CCN(S(=O)(=O)N(C)C)CC1(C)c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,7.7
1441,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,6.11
1442,CHEMBL3288714,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(F)cc3)c(O)c(O)c12,5.16
1443,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.1
1444,CHEMBL3288958,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(OCc3ccc(F)cc3)c12,5.12
1445,CHEMBL3310415,COCCNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCN(C)CC2)c1=O,7.55
1446,CHEMBL3288712,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,5.4
1447,CHEMBL3310094,CN(C)C(=O)Cn1c(=O)c(C(=O)NCCN2CCOCC2)c(O)c2ncc(Cc3ccc(F)cc3)cc21,8.07
1448,CHEMBL3288950,CC(C)(C)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,4.3
1449,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.05
1450,CHEMBL3288955,CC(C)(C)Oc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,4.16
1451,CHEMBL3288946,O=c1cc(-c2ccc(O)cc2)oc2cc(OCc3ccc(F)cc3)cc(O)c12,4.46
1452,CHEMBL3288954,O=c1c(-c2ccc(O)cc2)coc2cc(OCc3ccc(F)cc3)cc(O)c12,4.1
1453,CHEMBL3290941,O=c1nc(NCc2ccc(-c3ccccc3)cc2)c2cccnc2n1O,6.2
1454,CHEMBL3290944,O=c1nc(Nc2ccc(N3CCOCC3)cc2)c2cccnc2n1O,6.3
1455,CHEMBL3290943,O=c1nc(NCc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,5.9
1456,CHEMBL3290946,O=c1nc(Nc2ccc(CN3CCOCC3)cc2)c2cccnc2n1O,5.89
1457,CHEMBL3290942,O=c1nc(Nc2ccc(-c3ccncc3)cc2)c2cccnc2n1O,5.7
1458,CHEMBL3290948,O=c1nc(NCc2cccc(CN3CCOCC3)c2)c2cccnc2n1O,4.8
1459,CHEMBL3290947,O=c1nc(NCc2cccc(N3CCOCC3)c2)c2cccnc2n1O,5.7
1460,CHEMBL3290940,O=c1nc(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n1O,6.1
1461,CHEMBL3290945,O=c1nc(NCc2ccc(N3CCOCC3)cc2)c2cccnc2n1O,5.8
1462,CHEMBL3290938,O=c1nc(N2CCC(F)(F)CC2)c2cccnc2n1O,5.1
1463,CHEMBL3286442,O=c1nc(NCc2ccc(F)cc2)c2cccnc2n1O,5.5
1464,CHEMBL3290939,O=c1nc(NCC2CC2)c2cccnc2n1O,5.41
1465,CHEMBL246949,CC1(C)OC(=O)C2(C(=O)O1)[C@H](c1ccccc1)CC(=O)C[C@@H]2c1ccco1,0.0
1466,CHEMBL247156,CCOC(=O)C1=C(O)CCC2(C(=O)OC(C)(C)OC2=O)[C@H]1c1ccccc1OC,0.0
1467,CHEMBL480531,O=C(NCc1ccc(F)cc1)C1=C(O)C(=O)N(Cc2ccccn2)C1,7.03
1468,CHEMBL240694,O=C(O)c1cn2c(c1O)C(=O)N(Cc1ccccc1)CC2,7.1
1469,CHEMBL236409,CNC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(Cl)c(Cl)c1)CC2,7.4
1470,CHEMBL264109,CCOC(=O)C1=C(O)CCC2(C(=O)OC(C)(C)OC2=O)[C@H]1c1ccco1,4.45
1471,CHEMBL396335,CC1(C)OC(=O)C2(C(=O)O1)[C@@H](c1ccco1)CC(=O)C[C@H]2c1c[nH]c2ccccc12,5.02
1472,CHEMBL247961,COc1ccc([C@@H]2CC(=O)C[C@H](c3ccco3)C23C(=O)OC(C)(C)OC3=O)cc1,4.44
